userName,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,at_dt,Weekday,Month,Day,Hour,Minute,Date,score_1
User_2525,"Worst experience , I booked a uber cab some other location it shows 349rs but when I reach that location it shows 528rs , I don't like that 😡 this is worst experience I faced 🤬",1,0,4.555.10003,2024-12-13 10:25:24,,,4.555.10003,2024-12-13 10:25:24,Friday,December,13,10,25,2024-12-13,1.0
User_2526,Good experience,5,0,4.555.10003,2024-12-13 10:23:18,,,4.555.10003,2024-12-13 10:23:18,Friday,December,13,10,23,2024-12-13,0.0
User_2527,Best APP,5,0,4.555.10003,2024-12-13 10:19:42,,,4.555.10003,2024-12-13 10:19:42,Friday,December,13,10,19,2024-12-13,0.0
User_2528,I love it bcz it's affordable,5,0,4.555.10003,2024-12-13 10:19:26,,,4.555.10003,2024-12-13 10:19:26,Friday,December,13,10,19,2024-12-13,0.0
User_2530,Uber bikes are basically useless. They cancel the trip whenever they want and asks for more money than the app shows. Today 2 bikes then two cabs cancelled the trip and I reached late just because of you guys. You guys should want your drivers from doing this.. 1st they don't pick-up the phone then after waiting for a while they suddenly cancels the trip... This is irritating. From now onwards I think I should stop using Uber. You guys are worthless.,1,7,4.555.10003,2024-12-13 10:13:00,,,4.555.10003,2024-12-13 10:13:00,Friday,December,13,10,13,2024-12-13,1.0
User_2531,Nice,5,0,4.556.10005,2024-12-13 10:08:44,,,4.556.10005,2024-12-13 10:08:44,Friday,December,13,10,8,2024-12-13,0.0
User_2532,"Whenever I order a ride they constantly change the driver , even when they are 3 minutes close they'll stop and say ""finding a new driver"" It's annoying and awful All they charge is you with barely any warning if you want to cancel if you don't want to wait 10-20 minutes after Awful service",1,1,4.556.10005,2024-12-13 10:08:21,,,4.556.10005,2024-12-13 10:08:21,Friday,December,13,10,8,2024-12-13,1.0
User_2533,"Trash. If you are going to propose AI as a customer service solution, you might as well just state that customer service is not a feature your company offers. Trash.",1,0,4.555.10003,2024-12-13 10:05:55,,,4.555.10003,2024-12-13 10:05:55,Friday,December,13,10,5,2024-12-13,1.0
User_2534,Low price,5,0,4.553.10000,2024-12-13 10:05:15,,,4.553.10000,2024-12-13 10:05:15,Friday,December,13,10,5,2024-12-13,0.0
User_2535,Excellent driver joji,5,0,4.553.10000,2024-12-13 09:57:31,,,4.553.10000,2024-12-13 09:57:31,Friday,December,13,9,57,2024-12-13,0.0
User_2537,"Scam, for me showing one amount and for cab driver showing another amount",1,0,4.553.10000,2024-12-13 09:46:15,,,4.553.10000,2024-12-13 09:46:15,Friday,December,13,9,46,2024-12-13,1.0
User_2538,"Ever since I updated the app, it has been picking me up, and a strange location",2,0,4.555.10003,2024-12-13 09:45:27,,,4.555.10003,2024-12-13 09:45:27,Friday,December,13,9,45,2024-12-13,0.0
User_2539,Good,5,0,4.556.10005,2024-12-13 09:40:41,,,4.556.10005,2024-12-13 09:40:41,Friday,December,13,9,40,2024-12-13,0.0
User_2541,Trip charge 93 rs total fare 192 rs collected from,1,0,4.555.10003,2024-12-13 09:34:38,,,4.555.10003,2024-12-13 09:34:38,Friday,December,13,9,34,2024-12-13,1.0
User_2543,The worst app to book a ride...I always book cab from my location to office but they always charge different.,1,0,4.555.10003,2024-12-13 09:30:52,,,4.555.10003,2024-12-13 09:30:52,Friday,December,13,9,30,2024-12-13,1.0
User_2544,Can you please let users cancel the ride easily? Don't confirm the ride after 15 minutes and expect users to stare at the screen.,1,0,4.556.10005,2024-12-13 09:26:27,,,4.556.10005,2024-12-13 09:26:27,Friday,December,13,9,26,2024-12-13,1.0
User_2546,Fast and good service,5,0,4.554.10001,2024-12-13 09:23:35,,,4.554.10001,2024-12-13 09:23:35,Friday,December,13,9,23,2024-12-13,0.0
User_2547,Awesome,5,0,4.556.10005,2024-12-13 09:18:38,,,4.556.10005,2024-12-13 09:18:38,Friday,December,13,9,18,2024-12-13,0.0
User_2548,Not book on time,2,0,4.556.10005,2024-12-13 09:15:35,,,4.556.10005,2024-12-13 09:15:35,Friday,December,13,9,15,2024-12-13,0.0
User_2549,Good App. Used for first time. Will evaluate and rate again.,4,0,4.556.10005,2024-12-13 09:12:49,,,4.556.10005,2024-12-13 09:12:49,Friday,December,13,9,12,2024-12-13,0.0
User_2550,Sooper,5,0,4.556.10005,2024-12-13 09:08:02,,,4.556.10005,2024-12-13 09:08:02,Friday,December,13,9,8,2024-12-13,0.0
User_2551,Smooth ride considerate thoughtful driver.,5,0,4.555.10003,2024-12-13 09:03:03,,,4.555.10003,2024-12-13 09:03:03,Friday,December,13,9,3,2024-12-13,0.0
User_2552,easy to use as first time user in a foreign city.,5,0,4.555.10003,2024-12-13 08:59:35,,,4.555.10003,2024-12-13 08:59:35,Friday,December,13,8,59,2024-12-13,0.0
User_2554,"Share rides algorithm is very bad, can triple your trip time. Uber should fire the person responsible.",1,0,4.556.10005,2024-12-13 08:48:53,,,4.556.10005,2024-12-13 08:48:53,Friday,December,13,8,48,2024-12-13,1.0
User_2555,Very nice 👍,5,0,4.556.10005,2024-12-13 08:48:19,,,4.556.10005,2024-12-13 08:48:19,Friday,December,13,8,48,2024-12-13,0.0
User_2556,Done,5,0,4.556.10005,2024-12-13 08:46:06,,,4.556.10005,2024-12-13 08:46:06,Friday,December,13,8,46,2024-12-13,0.0
User_2558,"The wait times that they advertise before booking a trip change drastically as soon as you've booked it, locking you into waiting longer than promised. Lyft has consistently performed better than Uber for me.",1,0,4.555.10003,2024-12-13 08:39:04,,,4.555.10003,2024-12-13 08:39:04,Friday,December,13,8,39,2024-12-13,1.0
User_2559,To good,5,0,4.555.10003,2024-12-13 08:35:35,,,4.555.10003,2024-12-13 08:35:35,Friday,December,13,8,35,2024-12-13,0.0
User_2560,Driver are not coming.in uber app. They are saying low fair and . Many driver asking extera amount,2,0,4.556.10005,2024-12-13 08:31:59,,,4.556.10005,2024-12-13 08:31:59,Friday,December,13,8,31,2024-12-13,0.0
User_2561,Uber is best app for going to your destination,4,0,4.555.10003,2024-12-13 08:28:51,,,4.555.10003,2024-12-13 08:28:51,Friday,December,13,8,28,2024-12-13,0.0
User_2562,Wonderful!!!!!,5,0,4.555.10003,2024-12-13 08:24:17,,,4.555.10003,2024-12-13 08:24:17,Friday,December,13,8,24,2024-12-13,0.0
User_2563,Very good survice,5,0,4.556.10005,2024-12-13 08:20:05,,,4.556.10005,2024-12-13 08:20:05,Friday,December,13,8,20,2024-12-13,0.0
User_2566,It's very good,5,0,4.555.10003,2024-12-13 08:18:03,,,4.555.10003,2024-12-13 08:18:03,Friday,December,13,8,18,2024-12-13,0.0
User_2567,Excellent service can fault them alway on time,5,0,4.556.10005,2024-12-13 08:14:38,,,4.556.10005,2024-12-13 08:14:38,Friday,December,13,8,14,2024-12-13,0.0
User_2568,Nice 👍,5,0,4.555.10003,2024-12-13 08:13:30,,,4.555.10003,2024-12-13 08:13:30,Friday,December,13,8,13,2024-12-13,0.0
User_2569,Good,5,0,4.556.10005,2024-12-13 08:11:54,,,4.556.10005,2024-12-13 08:11:54,Friday,December,13,8,11,2024-12-13,0.0
User_2570,Affordable(with coupons) .The app doesn't show fare breakup. Don't know how much it costs per. Auto rides are always available. Direct UPI Payment option would be beneficial for hassle free payment.,5,1,4.555.10003,2024-12-13 08:08:14,,,4.555.10003,2024-12-13 08:08:14,Friday,December,13,8,8,2024-12-13,0.0
User_2571,"the amount 1238.42 got deducted from my card but the app automatically got closed. I opened the app. I could not see any car booked. Then the app showed ""something went wrong"" and I had to rebook using UPI. THE Above mentioned amount is not reversed by the uber. Please look into this",2,7,4.556.10005,2024-12-13 08:06:41,,,4.556.10005,2024-12-13 08:06:41,Friday,December,13,8,6,2024-12-13,0.0
User_2573,He picked up my autistic son and was super professional and courteous. Thank you!!,5,0,4.555.10003,2024-12-13 08:04:09,,,4.555.10003,2024-12-13 08:04:09,Friday,December,13,8,4,2024-12-13,0.0
User_2574,"Bad Service, 10 min late aaaye and spot pr bhi nahi aahy, Jo amount online dikhaya usse jyada paise leye",1,0,4.555.10003,2024-12-13 08:03:57,,,4.555.10003,2024-12-13 08:03:57,Friday,December,13,8,3,2024-12-13,1.0
User_2575,Great appþ,5,0,4.555.10003,2024-12-13 08:03:15,,,4.555.10003,2024-12-13 08:03:15,Friday,December,13,8,3,2024-12-13,0.0
User_2576,"I don't know about the others, but I get my uber booked quite fast and the life becomes amazing",5,0,4.555.10003,2024-12-13 08:02:02,,,4.555.10003,2024-12-13 08:02:02,Friday,December,13,8,2,2024-12-13,0.0
User_2577,very nice,5,0,4.555.10003,2024-12-13 08:01:21,,,4.555.10003,2024-12-13 08:01:21,Friday,December,13,8,1,2024-12-13,0.0
User_2578,"Using uber is an absolute terror. Extremely expensive prices for drivers that dont understand what you need, dont meet you at the pickup location and dangerous rides. Uber used to be a very good app but now it is a sad shaddow of what it used to be.",1,7,4.556.10005,2024-12-13 07:45:21,,,4.556.10005,2024-12-13 07:45:21,Friday,December,13,7,45,2024-12-13,1.0
User_2579,Good,5,0,4.556.10005,2024-12-13 07:34:57,,,4.556.10005,2024-12-13 07:34:57,Friday,December,13,7,34,2024-12-13,0.0
User_2581,"Booked a ride for $10 this morning. Just got a surprise charge of another $12 for that ride 12 hours later for a ""surge"". That's theft.",1,0,4.555.10003,2024-12-13 07:33:36,,,4.555.10003,2024-12-13 07:33:36,Friday,December,13,7,33,2024-12-13,1.0
User_2582,Good,5,0,4.556.10005,2024-12-13 07:28:29,,,4.556.10005,2024-12-13 07:28:29,Friday,December,13,7,28,2024-12-13,0.0
User_2584,Good,5,0,4.555.10003,2024-12-13 07:25:15,,,4.555.10003,2024-12-13 07:25:15,Friday,December,13,7,25,2024-12-13,0.0
User_2585,Using Uber in London is a joke. Can't get a ride and have to wait for ages so that you can't get away without using priority. Poor service.,1,0,4.555.10003,2024-12-13 07:10:41,,,4.555.10003,2024-12-13 07:10:41,Friday,December,13,7,10,2024-12-13,1.0
User_2586,Super cool and fast pickup from any location 👌,5,0,4.556.10005,2024-12-13 06:58:01,,,4.556.10005,2024-12-13 06:58:01,Friday,December,13,6,58,2024-12-13,0.0
User_2587,"Does not work in London, often cannot find a driver after waiting for over half an hour.",1,0,4.556.10005,2024-12-13 06:56:42,,,4.556.10005,2024-12-13 06:56:42,Friday,December,13,6,56,2024-12-13,1.0
User_2588,Good,5,0,4.554.10001,2024-12-13 06:52:46,,,4.554.10001,2024-12-13 06:52:46,Friday,December,13,6,52,2024-12-13,0.0
User_2589,Very good behaviour,5,0,4.555.10003,2024-12-13 06:51:08,,,4.555.10003,2024-12-13 06:51:08,Friday,December,13,6,51,2024-12-13,0.0
User_2590,"What has happened to this once great service? Am in Bristol. Uber constantly cancels, and then the only option is waiting and waiting and waiting for a shared lift home. Awful. Move to another service. This now sucks edit. How has Uber got a 4.5 rating. Look at recent reviews. It's a one star service. What's more annoying is that last year my trip would have cost 20 quid. This new sharing con showed that 3 of us all paid 20 quid. So Uber makes more money and offers us a worse experience. Bolt.",1,1,4.556.10005,2024-12-13 06:49:13,,,4.556.10005,2024-12-13 06:49:13,Friday,December,13,6,49,2024-12-13,1.0
User_2591,Great,5,0,4.556.10005,2024-12-13 06:44:43,,,4.556.10005,2024-12-13 06:44:43,Friday,December,13,6,44,2024-12-13,0.0
User_2592,What a well travelled Gent. It was great to solve the world's problems on the journey. Leon's service condiments and vehicle cleanliness and presentation was outstanding. You won't get a better Uber experience.,5,0,4.555.10003,2024-12-13 06:42:27,,,4.555.10003,2024-12-13 06:42:27,Friday,December,13,6,42,2024-12-13,0.0
User_2593,Great driver really friend had swag and made me more interested in the city life,5,0,4.556.10005,2024-12-13 06:34:44,,,4.556.10005,2024-12-13 06:34:44,Friday,December,13,6,34,2024-12-13,0.0
User_2595,Highly Recommended.,5,0,4.555.10003,2024-12-13 06:30:11,,,4.555.10003,2024-12-13 06:30:11,Friday,December,13,6,30,2024-12-13,0.0
User_2596,It's impossible to find an Uber on London.,1,0,4.555.10003,2024-12-13 06:26:34,,,4.555.10003,2024-12-13 06:26:34,Friday,December,13,6,26,2024-12-13,1.0
User_2599,Nearly every trip I go on I never get time to put by brothers seat belt and then mine before we are driver sets of on main roads. Pulse customer service are very rude and put phone down because they don't understand the reasons behind my calls. Rating system worse I've ever come across and is not a fare one for people traveling.,1,1,4.555.10003,2024-12-13 06:20:13,,,4.555.10003,2024-12-13 06:20:13,Friday,December,13,6,20,2024-12-13,1.0
User_2600,Fast & efficient. Thank you.,5,0,4.555.10003,2024-12-13 06:17:20,,,4.555.10003,2024-12-13 06:17:20,Friday,December,13,6,17,2024-12-13,0.0
User_2601,Very fast,5,0,4.556.10005,2024-12-13 06:04:59,,,4.556.10005,2024-12-13 06:04:59,Friday,December,13,6,4,2024-12-13,0.0
User_2602,سيارات سيئة جدا وقديمة وعطلانة تجارب اخر سنة كلها أسوأ من بعضها,1,0,4.555.10003,2024-12-13 06:03:33,,,4.555.10003,2024-12-13 06:03:33,Friday,December,13,6,3,2024-12-13,1.0
User_2603,Cheapest and safest travel best journey,5,0,4.553.10000,2024-12-13 05:57:07,,,4.553.10000,2024-12-13 05:57:07,Friday,December,13,5,57,2024-12-13,0.0
User_2605,"I booked a ride with Uber and it showed 1 minute away. However it took 23 minutes for the driver to reach me. I made it to my train by the skin of my teeth. Uber does not even have a number where one can call and speak to an executive. Very unprofessional, unreliable and unpredictable service.",1,1,4.555.10003,2024-12-13 05:48:49,,,4.555.10003,2024-12-13 05:48:49,Friday,December,13,5,48,2024-12-13,1.0
User_2606,On average it now takes me 20/30 minutes to get a ride confirmed and multiple attempts as it times out after 10 minutes. Uber claims there busy but the app gives the impression there's lots of drivers about so it's clear there's a problem just not what it actually is. Just book with a local company or go get cash out.,2,1,4.555.10003,2024-12-13 05:43:52,,,4.555.10003,2024-12-13 05:43:52,Friday,December,13,5,43,2024-12-13,0.0
User_2608,Very good appsa for all. Now pepole can enjoy to hire a car as a ubar,5,0,4.555.10003,2024-12-13 05:27:10,,,4.555.10003,2024-12-13 05:27:10,Friday,December,13,5,27,2024-12-13,0.0
User_2610,Nece experience,5,0,4.556.10005,2024-12-13 05:25:06,,,4.556.10005,2024-12-13 05:25:06,Friday,December,13,5,25,2024-12-13,0.0
User_2611,Since moving to Atlanta I've been posting way more for roses an d the edit tones are horrendous. I'm getting charge $15 to go 1.5 miles down the road and the wait time is almost 20 minutes? Rip off,1,0,4.555.10003,2024-12-13 05:20:12,,,4.555.10003,2024-12-13 05:20:12,Friday,December,13,5,20,2024-12-13,1.0
User_2612,Excellent,5,0,4.556.10005,2024-12-13 05:18:54,,,4.556.10005,2024-12-13 05:18:54,Friday,December,13,5,18,2024-12-13,0.0
User_2613,not accurate or decent app,1,0,4.555.10003,2024-12-13 05:18:48,,,4.555.10003,2024-12-13 05:18:48,Friday,December,13,5,18,2024-12-13,1.0
User_2614,very disappointed with thursday ..got uber to mater hospital brisbane no problems .. booked uber for pick up at the same place .. first driver turns up i don't no where no able to find or call him ..he cancels trip ..second driver the same .. incompetent pair of drivers ..driver that took me there good ..i rang uber to find out where my cab ride was to be asked if i wanted to book..i explained what had taken place to be told that they had cancelled and i had to pay cancellation fee.. poor servic,1,1,4.555.10003,2024-12-13 05:14:38,,,4.555.10003,2024-12-13 05:14:38,Friday,December,13,5,14,2024-12-13,1.0
User_2615,"This app is the best, better than all Taxi",5,0,4.555.10003,2024-12-13 04:56:21,,,4.555.10003,2024-12-13 04:56:21,Friday,December,13,4,56,2024-12-13,0.0
User_2616,Rate increases on demand are theft,1,0,4.555.10003,2024-12-13 04:50:40,,,4.555.10003,2024-12-13 04:50:40,Friday,December,13,4,50,2024-12-13,1.0
User_2617,I cannot withdrawal my money,3,0,4.555.10003,2024-12-13 04:43:05,,,4.555.10003,2024-12-13 04:43:05,Friday,December,13,4,43,2024-12-13,0.0
User_2618,Great 👍,5,0,4.555.10003,2024-12-13 04:40:20,,,4.555.10003,2024-12-13 04:40:20,Friday,December,13,4,40,2024-12-13,0.0
User_2619,Stop sending unwanted notifications. I don't use this company because of their unwanted push notifications.,1,0,4.555.10003,2024-12-13 04:35:22,,,4.555.10003,2024-12-13 04:35:22,Friday,December,13,4,35,2024-12-13,1.0
User_2620,Very good,5,0,4.553.10000,2024-12-13 04:34:01,,,4.553.10000,2024-12-13 04:34:01,Friday,December,13,4,34,2024-12-13,0.0
User_2621,Rider not available Ani time,1,0,4.554.10001,2024-12-13 04:28:39,,,4.554.10001,2024-12-13 04:28:39,Friday,December,13,4,28,2024-12-13,1.0
User_2622,Am I buying crypto or calling a taxi? Prices changing every damn second,1,0,4.556.10005,2024-12-13 04:22:22,,,4.556.10005,2024-12-13 04:22:22,Friday,December,13,4,22,2024-12-13,1.0
User_2624,Good,5,0,4.555.10003,2024-12-13 04:13:38,,,4.555.10003,2024-12-13 04:13:38,Friday,December,13,4,13,2024-12-13,0.0
User_2626,Always reliable and friendly,5,0,4.556.10005,2024-12-13 04:01:13,,,4.556.10005,2024-12-13 04:01:13,Friday,December,13,4,1,2024-12-13,0.0
User_2627,Great driver,5,0,4.556.10005,2024-12-13 03:58:50,,,4.556.10005,2024-12-13 03:58:50,Friday,December,13,3,58,2024-12-13,0.0
User_2628,Professional and courteous clean car just perfect,5,0,4.555.10003,2024-12-13 03:58:41,,,4.555.10003,2024-12-13 03:58:41,Friday,December,13,3,58,2024-12-13,0.0
User_2630,Hard to tell what side of the street to stand on.,3,0,4.556.10005,2024-12-13 03:55:59,,,4.556.10005,2024-12-13 03:55:59,Friday,December,13,3,55,2024-12-13,0.0
User_2631,"Great drivers. I couldn't set time. I set 1:00 pm but time confirmed wrong. Tried 3 times. Was able to cancel 1. I called first two at number shown. Phone showed Ontario then BC and neither answered. Finally lady called me, told her my problems. Said she would call Uber so I wasn't charged. Said I would take a cab. Said no, she'd tell them I need 1:00 pm pick up. Nobody came, so guess she didn't. Hope she did call Uber about wrong times. Will try to set time one more trip.",2,0,4.553.10000,2024-12-13 03:52:29,,,4.553.10000,2024-12-13 03:52:29,Friday,December,13,3,52,2024-12-13,0.0
User_2633,This is my frst time really good,5,0,4.556.10005,2024-12-13 03:49:19,,,4.556.10005,2024-12-13 03:49:19,Friday,December,13,3,49,2024-12-13,0.0
User_2634,"Bailey and Harmom were excellent, quick, friendly drivers. Love Uber better than Lyft clean cars Just prompt sevice friendly and safe drive",5,0,4.555.10003,2024-12-13 03:48:39,,,4.555.10003,2024-12-13 03:48:39,Friday,December,13,3,48,2024-12-13,0.0
User_2635,Very bad app because costly and without our request and decision they change the high option and membership Today I also suffer from a bad experience. Many driver doesn't good to find location and because of him we late we also complain to help but no one responding in good ways to help customer.,1,1,4.556.10005,2024-12-13 03:48:00,,,4.556.10005,2024-12-13 03:48:00,Friday,December,13,3,48,2024-12-13,1.0
User_2636,Good App,5,0,4.556.10005,2024-12-13 03:40:25,,,4.556.10005,2024-12-13 03:40:25,Friday,December,13,3,40,2024-12-13,0.0
User_2637,"Never far away , always polite, had some very nice drivers. Well worth the tips I give.",5,0,4.555.10003,2024-12-13 03:35:01,,,4.555.10003,2024-12-13 03:35:01,Friday,December,13,3,35,2024-12-13,0.0
User_2638,"First time, Easy-Peezy",5,0,4.555.10003,2024-12-13 03:33:45,,,4.555.10003,2024-12-13 03:33:45,Friday,December,13,3,33,2024-12-13,0.0
User_2639,"Awesome, where can I find the receipt.",5,0,4.555.10003,2024-12-13 03:30:13,,,4.555.10003,2024-12-13 03:30:13,Friday,December,13,3,30,2024-12-13,0.0
User_2640,Safe and timely pleasant,5,0,4.554.10001,2024-12-13 03:23:56,,,4.554.10001,2024-12-13 03:23:56,Friday,December,13,3,23,2024-12-13,0.0
User_2643,The motorcycle uber was a great experience,5,0,4.556.10005,2024-12-13 03:01:14,,,4.556.10005,2024-12-13 03:01:14,Friday,December,13,3,1,2024-12-13,0.0
User_2645,CROOKS. CHARGED FOR SERVICES NOT PROVIDED. CUSTOMER SERVICE UNREACHABLE. FRAUDULENT COMPANY. USE AT YOUR OWN RISK.,1,0,4.555.10003,2024-12-13 02:55:27,,,4.555.10003,2024-12-13 02:55:27,Friday,December,13,2,55,2024-12-13,1.0
User_2646,Polite driver. Very and on time asap. 5 stars employee deserves a pat on the back was quick where he needed to go he knew because I just move here to Abbotsford Thank you,5,0,4.556.10005,2024-12-13 02:54:01,,,4.556.10005,2024-12-13 02:54:01,Friday,December,13,2,54,2024-12-13,0.0
User_2647,"Drivers not getting any closer, not answering messages or phone calls. Several times that has happened to me. No way to report them or hold them accountable for this behavior. Waiting in the goddamn cold for more than half an hour for a goddamn car! And it's not the first time.",1,0,4.555.10003,2024-12-13 02:42:57,,,4.555.10003,2024-12-13 02:42:57,Friday,December,13,2,42,2024-12-13,1.0
User_2648,Great app,5,0,4.555.10003,2024-12-13 02:39:37,,,4.555.10003,2024-12-13 02:39:37,Friday,December,13,2,39,2024-12-13,0.0
User_2649,"uber is stealing, they charge me 2x for rides and say that one of the charges will drop off in 3 days. which makes my account bounce. they are stealing miney and just returning it in 3 days. they are using my money to pay their bills when they allready got payment for the ride. im reporting them to rhe bbb for fraudulent practices.",1,0,4.555.10003,2024-12-13 02:27:58,,,4.555.10003,2024-12-13 02:27:58,Friday,December,13,2,27,2024-12-13,1.0
User_2651,Daniel was actually pretty good he was Taco Bell nice sweet understanding,5,0,4.556.10005,2024-12-13 02:14:03,,,4.556.10005,2024-12-13 02:14:03,Friday,December,13,2,14,2024-12-13,0.0
User_2653,This app is designed for restaurants to scam and get away with it. They never get your order right and Uber doesn't let you speak to a live person. So it's very hard to get help. The prices on the app are higher than if you go to the store yourself. If you can help it don't use this app.,1,0,4.555.10003,2024-12-13 02:04:17,,,4.555.10003,2024-12-13 02:04:17,Friday,December,13,2,4,2024-12-13,1.0
User_2654,Excellent,5,0,4.555.10003,2024-12-13 02:02:35,,,4.555.10003,2024-12-13 02:02:35,Friday,December,13,2,2,2024-12-13,0.0
User_2655,The worst app,1,0,4.556.10005,2024-12-13 01:58:23,,,4.556.10005,2024-12-13 01:58:23,Friday,December,13,1,58,2024-12-13,1.0
User_2656,👍 good,5,0,4.556.10005,2024-12-13 01:50:39,,,4.556.10005,2024-12-13 01:50:39,Friday,December,13,1,50,2024-12-13,0.0
User_2658,Xlent drawing very good,5,0,4.556.10005,2024-12-13 01:46:58,,,4.556.10005,2024-12-13 01:46:58,Friday,December,13,1,46,2024-12-13,0.0
User_2660,Good,5,0,4.555.10003,2024-12-13 01:41:04,,,4.555.10003,2024-12-13 01:41:04,Friday,December,13,1,41,2024-12-13,0.0
User_2661,Easy to use,5,0,4.555.10003,2024-12-13 01:39:59,,,4.555.10003,2024-12-13 01:39:59,Friday,December,13,1,39,2024-12-13,0.0
User_2662,Fast and Reliable,5,0,4.555.10003,2024-12-13 01:32:20,,,4.555.10003,2024-12-13 01:32:20,Friday,December,13,1,32,2024-12-13,0.0
User_2663,I have driven for Uber and I also ride when I get my vehicle serviced. I love driving long distance so Uber doesn't really work for me.,5,0,4.556.10005,2024-12-13 01:29:51,,,4.556.10005,2024-12-13 01:29:51,Friday,December,13,1,29,2024-12-13,0.0
User_2665,"Very polite driver, excellent driving skills.",5,0,4.555.10003,2024-12-13 01:21:16,,,4.555.10003,2024-12-13 01:21:16,Friday,December,13,1,21,2024-12-13,0.0
User_2667,The best,5,0,4.556.10005,2024-12-13 01:15:09,,,4.556.10005,2024-12-13 01:15:09,Friday,December,13,1,15,2024-12-13,0.0
User_2668,Uber is outstanding service provider in all United States. Affordable for All great Choice for Each person,5,0,4.555.10003,2024-12-13 01:12:45,,,4.555.10003,2024-12-13 01:12:45,Friday,December,13,1,12,2024-12-13,0.0
User_2670,Driver was friendly and very professional 👌,5,0,4.555.10003,2024-12-13 01:11:16,,,4.555.10003,2024-12-13 01:11:16,Friday,December,13,1,11,2024-12-13,0.0
User_2672,Rides are quick and easy to get. The drivers are nice and friendly. Clean vehicles.....list could go on and on!!!!,5,0,4.555.10003,2024-12-13 01:08:52,,,4.555.10003,2024-12-13 01:08:52,Friday,December,13,1,8,2024-12-13,0.0
User_2673,Best ride uber,5,0,4.555.10003,2024-12-13 01:02:10,,,4.555.10003,2024-12-13 01:02:10,Friday,December,13,1,2,2024-12-13,0.0
User_2674,Bhute bekar app hai 306 ki ride 565 ki kar di bin kis road jam ke,1,0,4.556.10005,2024-12-13 01:01:24,,,4.556.10005,2024-12-13 01:01:24,Friday,December,13,1,1,2024-12-13,1.0
User_2675,Very good loved the service,5,0,4.556.10005,2024-12-13 00:59:41,,,4.556.10005,2024-12-13 00:59:41,Friday,December,13,0,59,2024-12-13,0.0
User_2676,Driver was really user friendly,5,0,4.556.10005,2024-12-13 00:53:28,,,4.556.10005,2024-12-13 00:53:28,Friday,December,13,0,53,2024-12-13,0.0
User_2677,Depending where u are taxi driver might pick you up.i had a prebooked and they cancelled luckly i got another but he was 5mins late.app is ok.,3,0,4.555.10003,2024-12-13 00:51:53,,,4.555.10003,2024-12-13 00:51:53,Friday,December,13,0,51,2024-12-13,0.0
User_2678,First time using the app. Ride was on time and very efficient. Easy to use. Highly recommend.,5,0,4.555.10003,2024-12-13 00:51:14,,,4.555.10003,2024-12-13 00:51:14,Friday,December,13,0,51,2024-12-13,0.0
User_2679,جيد جدا,5,0,4.556.10005,2024-12-13 00:51:10,,,4.556.10005,2024-12-13 00:51:10,Friday,December,13,0,51,2024-12-13,0.0
User_2680,Very nice App,5,0,4.556.10005,2024-12-13 00:50:35,,,4.556.10005,2024-12-13 00:50:35,Friday,December,13,0,50,2024-12-13,0.0
User_2681,Internationally good,5,0,4.555.10003,2024-12-13 00:34:55,,,4.555.10003,2024-12-13 00:34:55,Friday,December,13,0,34,2024-12-13,0.0
User_2682,Excellent worldwide.,5,0,4.556.10005,2024-12-13 00:32:56,,,4.556.10005,2024-12-13 00:32:56,Friday,December,13,0,32,2024-12-13,0.0
User_2685,Good,5,0,4.556.10005,2024-12-13 00:12:39,,,4.556.10005,2024-12-13 00:12:39,Friday,December,13,0,12,2024-12-13,0.0
User_2686,"I have Uber One. I tried to order food but, for a majority of restaurants it shows no drivers nearby. But funny enough, my friend, who is not Uber One, could order from same restaurants and of course pay for the delivery. This is ridiculous and it just shows unfair tricks by Uber to get more money.",1,1,4.555.10003,2024-12-13 00:11:04,,,4.555.10003,2024-12-13 00:11:04,Friday,December,13,0,11,2024-12-13,1.0
User_2687,"Ótimo app, salva muito quando tem carro aqui no interior, pois os motoristas particulares enfia a faca sem dó.",5,0,4.556.10005,2024-12-13 00:09:16,,,4.556.10005,2024-12-13 00:09:16,Friday,December,13,0,9,2024-12-13,0.0
User_2688,Good,5,0,4.556.10005,2024-12-13 00:08:29,,,4.556.10005,2024-12-13 00:08:29,Friday,December,13,0,8,2024-12-13,0.0
User_2689,"Expensive. And drivers ask for the travel amount before accepting ride. Drivers also ask for location details incase the amount and distance is not as per their expectations then they decline. Also these drivers never accept and there is endless wait. Worst service had to wait, initially the drivers accept the request and after few minutes cancel the ride. Had to take up normal auto saves time and money.",1,23,4.555.10003,2024-12-13 00:05:05,,,4.555.10003,2024-12-13 00:05:05,Friday,December,13,0,5,2024-12-13,1.0
User_2690,Nice cab,5,0,4.556.10005,2024-12-13 00:04:56,,,4.556.10005,2024-12-13 00:04:56,Friday,December,13,0,4,2024-12-13,0.0
User_2691,Good,5,0,4.555.10003,2024-12-13 00:04:47,,,4.555.10003,2024-12-13 00:04:47,Friday,December,13,0,4,2024-12-13,0.0
User_2693,Nice,5,0,4.556.10005,2024-12-12 23:45:23,,,4.556.10005,2024-12-12 23:45:23,Thursday,December,12,23,45,2024-12-12,0.0
User_2694,Wonderful driver's and prices,5,0,4.555.10003,2024-12-12 23:45:04,,,4.555.10003,2024-12-12 23:45:04,Thursday,December,12,23,45,2024-12-12,0.0
